"rowid","date","stkpt","operation","workcentre","rm","rmissqty","pnum","rcno","prcno","partissued","qtyrejected","partreceived","inv","heat","lot","coil","rsn","username","ip","created"
"675833","2023-02-14","FG For Invoicing",,,,"0.0000","29371408","U12223-18589","DC-U1D22-2309799","0","0","500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 17:19:45"
"675834","2023-02-14","FG For Invoicing",,,,"0.0000","29371408","U12223-18589","DC-U1D22-2309799","500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 17:19:45"
"675439","2023-02-14","FG For Invoicing",,,,"0.0000","29371408-T",,"DC-U1D22-2309837","0","0","1700",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-14 12:05:42"
"675440","2023-02-14","FG For Invoicing",,,,"0.0000","29371408-T","AFDC-U1D22-2309837","DC-U1D22-2309837","1700","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-14 12:05:42"
"676025","2023-02-15","PAINTSHOP",,,,"0.0000","29371408",,"DC-U1D22-2309837","0","0","1705",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 07:49:56"
"676026","2023-02-15","PAINTSHOP",,,,"0.0000","29371408","N2023000107676026","DC-U1D22-2309837","1705","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 12:43:56"
"676101","2023-02-15","FG For Invoicing",,,,"0.0000","29371408",,"DC-U1D22-2309874","0","0","1655",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-15 11:49:48"
"676102","2023-02-15","FG For Invoicing",,,,"0.0000","29371408","AFDC-U1D22-2309874","DC-U1D22-2309874","1655","0","0",,,,,,"GURUMOORTHY","192.168.1.27","2023-02-15 11:49:48"
"676214","2023-02-15","PAINTSHOP",,,,"0.0000","29371408",,"DC-U1D22-2309874","0","0","155",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 09:50:22"
"676215","2023-02-15","PAINTSHOP",,,,"0.0000","29371408","N2023000107676215","DC-U1D22-2309874","155","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 09:50:22"
"675126","2023-02-13","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2309809","0","0","1650",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 14:01:36"
"675127","2023-02-13","PAINTSHOP",,,,"0.0000","29371118","N2023000107675127","DC-U1D22-2309809","1650","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 14:01:36"
"675657","2023-02-14","FG For Invoicing",,,,"0.0000","29371118","U12223-18560","DC-U1D22-2309809","0","0","290",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:40:01"
"675658","2023-02-14","FG For Invoicing",,,,"0.0000","29371118","U12223-18560","DC-U1D22-2309809","290","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:40:01"
"676216","2023-02-15","PAINTSHOP",,,,"0.0000","29371118",,"DC-U1D22-2309875","0","0","245",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 09:31:34"
"676217","2023-02-15","PAINTSHOP",,,,"0.0000","29371118","N2023000107676217","DC-U1D22-2309875","245","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 09:31:34"
"676308","2023-02-15","FG For Invoicing",,,,"0.0000","29371118","U12223-18634","DC-U1D22-2309875","0","0","500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 14:59:20"
"676309","2023-02-15","FG For Invoicing",,,,"0.0000","29371118","U12223-18634","DC-U1D22-2309875","500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 14:59:20"
"674208","2023-02-11","PAINTSHOP",,,,"0.0000","29371073",,"DC-U1D22-2309538","0","0","4438",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-11 16:30:47"
"674209","2023-02-11","PAINTSHOP",,,,"0.0000","29371073","N2023000094","DC-U1D22-2309538","4438","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-11 16:30:47"
"674210","2023-02-11","PAINTSHOP",,,,"0.0000","29371073",,"DC-U1D22-2309590","0","0","2271",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-11 16:31:06"
"674211","2023-02-11","PAINTSHOP",,,,"0.0000","29371073","N2023000095","DC-U1D22-2309590","2271","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-11 16:31:06"
"674248","2023-02-11","PAINTSHOP",,,,"0.0000","29370839",,"DC-U1D22-2309603","0","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 09:08:59"
"674249","2023-02-11","PAINTSHOP",,,,"0.0000","29370839","N2023000099","DC-U1D22-2309603","0","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 09:08:59"
"674297","2023-02-11","FG For Invoicing",,,,"0.0000","29370839","U12223-18382","DC-U1D22-2309603","0","0","268",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 16:59:52"
"674298","2023-02-11","FG For Invoicing",,,,"0.0000","29370839","U12223-18382","DC-U1D22-2309603","268","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 16:59:52"
"674305","2023-02-11","FG For Invoicing",,,,"0.0000","29370839","U12223-18382","DC-U1D22-2309603","0","0","232",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:01:38"
"674306","2023-02-11","FG For Invoicing",,,,"0.0000","29370839","U12223-18382","DC-U1D22-2309603","232","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:01:38"
"675693","2023-02-14","FG For Invoicing",,,,"0.0000","29370839","U12223-18571","DC-U1D22-2309603","0","0","500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:52:04"
"675694","2023-02-14","FG For Invoicing",,,,"0.0000","29370839","U12223-18571","DC-U1D22-2309603","500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:52:04"
"674919","2023-02-13","PAINTSHOP",,,,"0.0000","29370839",,"DC-U1D22-2309801","0","0","919",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 12:45:46"
"674920","2023-02-13","PAINTSHOP",,,,"0.0000","29370839","N20-23000107-15","DC-U1D22-2309801","919","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 12:45:46"
"675041","2023-02-13","FG For Invoicing",,,,"0.0000","29370839","U12223-18489","DC-U1D22-2309801","0","0","144",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 16:55:53"
"675042","2023-02-13","FG For Invoicing",,,,"0.0000","29370839","U12223-18489","DC-U1D22-2309801","144","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 16:55:53"
"675731","2023-02-14","PAINTSHOP",,,,"0.0000","29370722",,"DC-U1D22-2309663","0","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-03-04 11:47:09"
"675732","2023-02-14","PAINTSHOP",,,,"0.0000","29370722","N2023000107675732","DC-U1D22-2309663","0","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-03-04 11:47:09"
"674988","2023-02-13","PAINTSHOP",,,,"0.0000","29370372",,"DC-U1D22-2301034","0","0","525",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 07:49:56"
"674989","2023-02-13","PAINTSHOP",,,,"0.0000","29370372","N20-23000107-16","DC-U1D22-2301034","525","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 12:37:09"
"675327","2023-02-14","PAINTSHOP",,,,"0.0000","29197579",,"DC-U1D22-2309819","0","0","484",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 12:03:35"
"675328","2023-02-14","PAINTSHOP",,,,"0.0000","29197579","N2023000107675328","DC-U1D22-2309819","484","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 12:03:35"
"675572","2023-02-14","CLE UNIT 2",,,,"0.0000","29197579","L2023000081","DC-U1D22-2309819","7479","0","0",,,,,"UNPAINTED","VSS UNIT 2","192.168.1.187","2023-02-14 14:11:58"
"676478","2023-02-15","FG For Invoicing",,,,"0.0000","29197579","U12223-18663","DC-U1D22-2309819","0","0","3995",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 16:49:21"
"676479","2023-02-15","FG For Invoicing",,,,"0.0000","29197579","U12223-18663","DC-U1D22-2309819","3995","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 16:49:21"
"676079","2023-02-15","PAINTSHOP",,,,"0.0000","29197579",,"DC-U1D22-2309863","0","0","8545",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 07:49:56"
"676080","2023-02-15","PAINTSHOP",,,,"0.0000","29197579","N2023000107676080","DC-U1D22-2309863","8545","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 12:43:56"
"674155","2023-02-11","FG For Invoicing",,,,"0.0000","29196423","U12223-18366","DC-U1D22-2309358","0","0","703",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 16:15:12"
"674156","2023-02-11","FG For Invoicing",,,,"0.0000","29196423","U12223-18366","DC-U1D22-2309358","703","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 16:15:12"
"674157","2023-02-11","PAINTSHOP",,,,"0.0000","29196423",,"DC-U1D22-2309358","0","0","656",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-11 16:15:25"
"674158","2023-02-11","PAINTSHOP",,,,"0.0000","29196423","N2023000087","DC-U1D22-2309358","656","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-11 16:15:25"
"674212","2023-02-11","FG For Invoicing",,,,"0.0000","29196167","U12223-18373","DC-U1D22-2309719","0","0","240",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 16:31:12"
"674213","2023-02-11","FG For Invoicing",,,,"0.0000","29196167","U12223-18373","DC-U1D22-2309719","240","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 16:31:12"
"675679","2023-02-14","FG For Invoicing",,,,"0.0000","29196167","U12223-18565","DC-U1D22-2309719","0","0","694",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:47:32"
"675680","2023-02-14","FG For Invoicing",,,,"0.0000","29196167","U12223-18565","DC-U1D22-2309719","694","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:47:32"
"675138","2023-02-13","FG For Invoicing",,,,"0.0000","29194394","U12223-18508","DC-U1D22-2307677","0","0","1152",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 17:11:30"
"675139","2023-02-13","FG For Invoicing",,,,"0.0000","29194394","U12223-18508","DC-U1D22-2307677","1152","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 17:11:30"
"675080","2023-02-13","PAINTSHOP",,,,"0.0000","29194394",,"DC-U1D22-2308532","0","0","523",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 07:49:56"
"675081","2023-02-13","PAINTSHOP",,,,"0.0000","29194394","N20-23000107-20","DC-U1D22-2308532","523","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 12:37:53"
"675063","2023-02-13","PAINTSHOP",,,,"0.0000","29194394",,"DC-U1D22-2308550","0","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 16:59:11"
"675064","2023-02-13","PAINTSHOP",,,,"0.0000","29194394","N20-23000107-18","DC-U1D22-2308550","0","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 16:59:11"
"676340","2023-02-15","FG For Invoicing",,,,"0.0000","29194394","U12223-18644","DC-U1D22-2308550","0","0","914",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 15:08:31"
"676341","2023-02-15","FG For Invoicing",,,,"0.0000","29194394","U12223-18644","DC-U1D22-2308550","914","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 15:08:31"
"676401","2023-02-15","PAINTSHOP",,,,"0.0000","29194394",,"DC-U1D22-2308573","0","0","826",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-15 16:23:45"
"676402","2023-02-15","PAINTSHOP",,,,"0.0000","29194394","N2023000111","DC-U1D22-2308573","826","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-15 16:23:45"
"676338","2023-02-15","FG For Invoicing",,,,"0.0000","29194394","U12223-18644","DC-U1D22-2308789","0","0","238",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 06:52:00"
"676339","2023-02-15","FG For Invoicing",,,,"0.0000","29194394","U12223-18644","DC-U1D22-2308789","238","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-20 06:52:00"
"674363","2023-02-11","FG For Invoicing",,,,"0.0000","29194058","U12223-18392","DC-U1D22-2306019","0","0","690",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:21:58"
"674364","2023-02-11","FG For Invoicing",,,,"0.0000","29194058","U12223-18392","DC-U1D22-2306019","690","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:21:58"
"674588","2023-02-13","PAINTSHOP",,,,"0.0000","29193862",,"DC-U1D22-2309781","0","0","1128",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 15:35:55"
"674589","2023-02-13","PAINTSHOP",,,,"0.0000","29193862","N20-23000107-10","DC-U1D22-2309781","1128","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 15:35:55"
"675105","2023-02-13","FG For Invoicing",,,,"0.0000","29193862","U12223-18503","DC-U1D22-2309781","0","0","2000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 17:07:08"
"675106","2023-02-13","FG For Invoicing",,,,"0.0000","29193862","U12223-18503","DC-U1D22-2309781","2000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 17:07:08"
"675313","2023-02-14","PAINTSHOP",,,,"0.0000","29193862",,"DC-U1D22-2309812","0","0","111",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 15:22:35"
"675314","2023-02-14","PAINTSHOP",,,,"0.0000","29193862","N2023000107675314","DC-U1D22-2309812","111","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 15:22:35"
"675751","2023-02-14","FG For Invoicing",,,,"0.0000","29193862","U12223-18583","DC-U1D22-2309812","0","0","2000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 16:10:32"
"675752","2023-02-14","FG For Invoicing",,,,"0.0000","29193862","U12223-18583","DC-U1D22-2309812","2000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 16:10:32"
"676336","2023-02-15","FG For Invoicing",,,,"0.0000","29193862","U12223-18643","DC-U1D22-2309812","0","0","1210",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 15:07:49"
"676337","2023-02-15","FG For Invoicing",,,,"0.0000","29193862","U12223-18643","DC-U1D22-2309812","1210","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 15:07:49"
"674594","2023-02-13","PAINTSHOP",,,,"0.0000","29192719",,"DC-U1D22-2309784","0","0","1821",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 07:49:56"
"674595","2023-02-13","PAINTSHOP",,,,"0.0000","29192719","N20-23000107-12","DC-U1D22-2309784","1821","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 12:36:22"
"675122","2023-02-13","FG For Invoicing",,,,"0.0000","29192719","U12223-18505","DC-U1D22-2309784","0","0","1250",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 17:09:20"
"675123","2023-02-13","FG For Invoicing",,,,"0.0000","29192719","U12223-18505","DC-U1D22-2309784","1250","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 17:09:20"
"675309","2023-02-14","PAINTSHOP",,,,"0.0000","29192719",,"DC-U1D22-2309810","0","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 16:35:03"
"675310","2023-02-14","PAINTSHOP",,,,"0.0000","29192719","N2023000107675310","DC-U1D22-2309810","0","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-24 16:35:03"
"675717","2023-02-14","FG For Invoicing",,,,"0.0000","29192719","U12223-18579","DC-U1D22-2309810","0","0","1250",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:58:33"
"675718","2023-02-14","FG For Invoicing",,,,"0.0000","29192719","U12223-18579","DC-U1D22-2309810","1250","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-14 15:58:33"
"674353","2023-02-11","FG For Invoicing",,,,"0.0000","29192718","U12223-18389","DC-U1D22-2309717","0","0","1276",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:17:07"
"674354","2023-02-11","FG For Invoicing",,,,"0.0000","29192718","U12223-18389","DC-U1D22-2309717","1276","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:17:07"
"676294","2023-02-15","FG For Invoicing",,,,"0.0000","29192710","U12223-18629","DC-U1D22-2309452","0","0","1000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 14:55:21"
"676295","2023-02-15","FG For Invoicing",,,,"0.0000","29192710","U12223-18629","DC-U1D22-2309452","1000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 14:55:21"
"674321","2023-02-11","FG For Invoicing",,,,"0.0000","29192710","U12223-18386","DC-U1D22-2309675","0","0","4000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:05:29"
"674322","2023-02-11","FG For Invoicing",,,,"0.0000","29192710","U12223-18386","DC-U1D22-2309675","4000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:05:29"
"676320","2023-02-15","FG For Invoicing",,,,"0.0000","29192710","U12223-18638","DC-U1D22-2309675","0","0","7967",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 15:02:40"
"676321","2023-02-15","FG For Invoicing",,,,"0.0000","29192710","U12223-18638","DC-U1D22-2309675","7967","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 15:02:40"
"676046","2023-02-15","PAINTSHOP",,,,"0.0000","29192710",,"DC-U1D22-2309846","0","0","21789",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 07:49:56"
"676047","2023-02-15","PAINTSHOP",,,,"0.0000","29192710","N2023000107676047","DC-U1D22-2309846","21789","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-17 12:43:56"
"675771","2023-02-14","PAINTSHOP",,,,"0.0000","29192689",,"DC-U1D22-2309613","0","0","19434",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-17 07:49:56"
"675772","2023-02-14","PAINTSHOP",,,,"0.0000","29192689","N2023000107675772","DC-U1D22-2309613","19434","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-17 12:43:56"
"676485","2023-02-15","PAINTSHOP",,,,"0.0000","29192591",,"DC-U1D22-2308415","0","0","0",,,,,,"VSS UNIT 2","192.168.1.236","2023-02-20 01:32:30"
"676486","2023-02-15","PAINTSHOP",,,,"0.0000","29192591","N2023000113","DC-U1D22-2308415","0","0","0",,,,,,"VSS UNIT 2","192.168.1.236","2023-02-20 01:32:30"
"676491","2023-02-15","FG For Invoicing",,,,"0.0000","29192591","U12223-18665","DC-U1D22-2308415","0","0","880",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 16:54:29"
"676492","2023-02-15","FG For Invoicing",,,,"0.0000","29192591","U12223-18665","DC-U1D22-2308415","880","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-15 16:54:29"
"674413","2023-02-11","FG For Invoicing",,,,"0.0000","29152608","U12223-18403","DC-U1D22-2309671","0","0","1244",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:48:35"
"674414","2023-02-11","FG For Invoicing",,,,"0.0000","29152608","U12223-18403","DC-U1D22-2309671","1244","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-11 17:48:35"
"674979","2023-02-13","FG For Invoicing",,,,"0.0000","29152608","U12223-18485","DC-U1D22-2309671","0","0","1260",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 16:36:57"
"674980","2023-02-13","FG For Invoicing",,,,"0.0000","29152608","U12223-18485","DC-U1D22-2309671","1260","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-13 16:36:57"
"678517","2023-02-18","FG For Invoicing",,,,"0.0000","29374521","U12223-18895","DC-U1D22-2309000","0","0","4",,,,,,"Saravanan&bala","192.168.1.236","2023-02-18 16:52:06"
"678518","2023-02-18","FG For Invoicing",,,,"0.0000","29374521","U12223-18895","DC-U1D22-2309000","4","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-18 16:52:06"
"677740","2023-02-17","FG For Invoicing",,,,"0.0000","29374521","U12223-18808","DC-U1D22-2309532","0","0","263",,,,,,"Saravanan&bala","192.168.1.236","2023-02-17 16:00:23"
"677741","2023-02-17","FG For Invoicing",,,,"0.0000","29374521","U12223-18808","DC-U1D22-2309532","263","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-17 16:00:23"
"676989","2023-02-16","FG For Invoicing",,,,"0.0000","29372765","U12223-18714","DC-U1D22-2308572","0","0","120",,,,,,"Saravanan&bala","192.168.1.236","2023-02-16 15:43:42"
"676990","2023-02-16","FG For Invoicing",,,,"0.0000","29372765","U12223-18714","DC-U1D22-2308572","120","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-16 15:43:42"
"677022","2023-02-16","FG For Invoicing",,,,"0.0000","29371588","U12223-18725","DC-U1D22-2309646","0","0","172",,,,,,"Saravanan&bala","192.168.1.236","2023-02-16 15:51:56"
"677023","2023-02-16","FG For Invoicing",,,,"0.0000","29371588","U12223-18725","DC-U1D22-2309646","172","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-16 15:51:56"
"678197","2023-02-18","PAINTSHOP",,,,"0.0000","29371588",,"DC-U1D22-2309921","0","0","2578",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 12:31:12"
"678198","2023-02-18","PAINTSHOP",,,,"0.0000","29371588","N2023000150","DC-U1D22-2309921","2578","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-18 12:31:12"
"678844","2023-02-20","PAINTSHOP",,,,"0.0000","29371588",,"DC-U1D22-2309987","0","0","5031",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 12:12:47"
"678845","2023-02-20","PAINTSHOP",,,,"0.0000","29371588","N2023000179","DC-U1D22-2309987","5031","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-20 12:12:47"
"677911","2023-02-17","FG For Invoicing",,,,"0.0000","29371498","U12223-18819","DC-U1D22-2309913","0","0","7",,,,,,"Saravanan&bala","192.168.1.236","2023-02-17 17:06:00"
